m2_price,square,rooms,micro_district,district,floor,floors,Day,Month,Year,building_type,Construction_year,condition,price
1061,33,1,124,1,2,5,6,1,2023,1,2010,3,35000
1113,62,3,75,3,5,5,6,1,2023,1,1988,2,69000
585,87,3,29,4,6,9,6,1,2023,2,2020,1,51000
503,78,3,83,3,2,5,6,1,2023,2,2023,5,39000
546,41,1,1,1,6,10,6,1,2023,2,2022,5,22400
1052,48,1,83,1,1,18,6,1,2023,1,2020,2,50500
878,131,3,83,4,8,10,6,1,2023,1,2020,2,115000
918,85,3,83,1,3,10,6,1,2023,1,2021,3,78000
830,128,4,83,1,7,12,6,1,2023,2,2022,1,106300
800,52,1,7,1,9,12,6,1,2023,2,2021,1,42000
1232,28,1,34,3,3,4,5,1,2023,1,2021,4,34500
828,122,5,2,1,9,10,5,1,2023,2,2021,1,101000
1462,65,3,83,1,3,12,5,1,2023,2,2019,3,95000
750,77,2,54,1,13,14,5,1,2023,2,2022,1,57750
800,50,1,83,1,6,14,5,1,2023,2,2022,1,40000
1015,33,1,8,1,2,5,5,1,2023,1,1992,4,33500
1096,73,2,89,5,1,9,5,1,2023,1,1992,2,80000
1140,43,2,83,1,1,4,5,1,2023,3,1975,4,49000
984,62,1,42,1,13,14,5,1,2023,2,1975,3,61000
957,47,1,113,5,11,12,4,1,2023,2,2023,2,45000
890,53,1,13,1,8,12,4,1,2023,2,2021,1,47170
831,68,3,75,1,4,4,4,1,2023,3,1987,6,56500
1011,64,3,83,5,4,5,4,1,2023,1,1987,4,65000
950,53,1,71,1,8,12,4,1,2023,2,2021,4,50350
978,69,2,69,4,10,12,4,1,2023,2,2021,3,67500
1212,113,4,15,1,8,12,4,1,2023,1,2021,3,137000
951,51,2,49,3,7,15,4,1,2023,2,2021,1,48500
1092,38,1,83,1,7,9,4,1,2023,2,2021,2,41500
1021,48,1,83,1,8,9,4,1,2023,2,2021,3,49000
1109,55,2,83,4,8,9,4,1,2023,3,2021,4,61000
771,48,1,16,1,8,12,4,1,2023,2,2021,1,37000
992,66,2,47,1,8,9,4,1,2023,1,2015,3,65500
757,42,1,75,5,14,14,4,1,2023,2,2015,1,31500
1103,68,2,79,1,5,12,4,1,2023,1,2015,2,75000
1160,50,2,83,1,11,12,4,1,2023,1,2015,2,58000
1130,50,1,83,1,11,12,4,1,2023,2,2020,3,56500
846,65,2,84,5,10,12,4,1,2023,3,2020,4,55000
700,35,1,29,3,9,9,4,1,2023,2,2022,1,24500
1170,46,1,59,1,6,9,3,1,2023,1,2021,3,53800
790,44,1,51,3,6,12,3,1,2023,2,2023,5,34760
1337,46,1,29,1,12,13,3,1,2023,2,2019,3,61500
1224,49,1,83,1,11,12,3,1,2023,2,2020,3,60000
650,44,1,100,4,16,16,3,1,2023,1,2023,1,28600
1086,50,2,10,1,5,5,3,1,2023,3,2023,2,54300
1250,10,1,85,3,2,4,3,1,2023,1,2023,2,12500
620,65,2,30,5,10,10,3,1,2023,1,2023,1,40300
1092,49,2,113,1,5,5,3,1,2023,3,2023,2,53500
783,63,2,51,1,8,16,3,1,2023,2,2023,1,49300
766,141,3,0,3,8,12,3,1,2023,2,2023,2,108000
1221,43,2,7,1,1,4,3,1,2023,3,2023,2,52500
744,41,1,83,1,9,12,3,1,2023,2,2023,1,30500
846,65,2,83,5,10,12,3,1,2023,3,2023,2,55000
1186,35,1,113,1,8,9,3,1,2023,3,2023,2,41500
1157,35,1,76,5,4,9,3,1,2023,3,2023,2,40500
1052,58,3,15,1,5,5,3,1,2023,3,2023,2,61000
993,137,4,67,1,2,5,3,1,2023,1,2023,3,136000
1076,46,1,83,1,4,10,3,1,2023,2,2023,2,49500
1000,67,2,83,1,4,12,3,1,2023,2,2023,1,67000
1102,54,2,85,1,10,12,3,1,2023,2,2023,3,59500
948,58,3,83,1,4,5,3,1,2023,3,2023,4,55000
1000,88,3,83,1,6,10,3,1,2023,1,2023,3,88000
1022,46,1,83,3,3,4,3,1,2023,1,2023,2,47000
1021,48,1,113,1,8,9,3,1,2023,2,2023,2,49000
804,51,1,52,1,10,16,3,1,2023,2,2023,2,41000
762,42,1,92,1,6,12,3,1,2023,2,2023,2,32000
880,112,3,5,1,13,14,3,1,2023,2,2023,2,98560
800,36,1,75,1,10,10,3,1,2023,2,2023,2,29000
1160,50,1,120,1,6,12,2,1,2023,1,2022,2,58000
1157,51,1,37,1,6,12,2,1,2023,1,2022,3,59000
1021,94,3,30,5,6,13,2,1,2023,2,2020,3,96000
1065,85,3,49,4,10,12,2,1,2023,2,2022,3,90500
1350,100,3,96,1,7,8,2,1,2023,1,2022,3,135000
856,66,2,83,1,12,13,2,1,2023,2,2018,3,56500
1073,82,2,83,5,9,10,2,1,2023,1,2013,2,88000
932,44,1,106,4,3,9,1,1,2023,1,2013,2,41000
1091,33,1,65,5,1,5,1,1,2023,1,1970,2,36000
728,68,2,54,5,4,14,1,1,2023,2,2021,1,49500
1036,110,3,15,1,10,12,1,1,2023,1,2021,3,114000
1035,113,3,30,1,10,11,1,1,2023,2,2021,3,117000
1367,45,1,97,1,12,13,1,1,2023,2,2019,3,61500
733,58,2,49,5,12,14,1,1,2023,1,2019,1,42500
979,96,3,87,5,9,10,1,1,2023,2,2020,3,94000
1209,55,2,83,5,9,10,1,1,2023,1,2020,3,66500
667,24,1,83,1,-1,16,1,1,2023,2,2023,2,16000
1255,55,2,39,5,3,12,30,12,2022,3,1985,2,69000
1227,66,2,83,3,9,12,30,12,2022,2,1985,2,81000
798,42,1,4,5,12,14,30,12,2022,1,1985,2,33500
919,185,4,106,5,11,12,30,12,2022,2,1985,2,170000
1337,46,1,83,1,9,12,30,12,2022,2,1985,2,61500
1095,105,3,29,1,8,12,30,12,2022,2,1985,2,115000
866,82,2,83,5,2,9,30,12,2022,2,1985,2,71000
804,51,1,10,1,10,16,30,12,2022,2,1985,2,41000
646,103,3,83,1,9,9,30,12,2022,2,1985,2,66500
1279,52,2,5,5,8,12,30,12,2022,1,1985,2,66500
670,123,4,75,1,13,13,30,12,2022,2,2021,2,82410
745,49,1,83,1,12,12,30,12,2022,1,2021,2,36500
760,78,2,33,1,10,14,30,12,2022,1,2021,2,59160
1110,68,2,74,1,5,12,30,12,2022,1,2021,2,75500
1283,46,1,52,1,10,16,30,12,2022,2,2022,1,59000
1151,43,2,75,1,2,4,30,12,2022,3,2022,4,49500
1111,54,2,83,1,6,10,30,12,2022,2,2022,4,60000
1020,103,3,60,1,2,14,29,12,2022,2,2022,1,105060
1257,74,2,57,3,14,16,29,12,2022,2,2018,3,93000
828,104,3,83,5,3,4,29,12,2022,1,2018,1,86000
1154,39,1,83,5,10,13,29,12,2022,1,2018,3,45000
1000,91,3,1,1,12,12,29,12,2022,1,2020,3,91000
1286,49,1,89,1,11,13,29,12,2022,2,2020,3,63000
1180,61,2,15,3,3,10,29,12,2022,2,2016,4,72000
1139,48,2,93,3,1,5,29,12,2022,3,1990,4,55000
1667,39,1,42,1,5,8,28,12,2022,2,2021,3,65000
1400,40,1,13,1,11,12,28,12,2022,2,2020,3,56000
520,75,3,47,3,3,4,28,12,2022,2,2022,2,39000
1114,220,4,83,5,11,12,28,12,2022,3,2022,3,245000
1137,51,2,49,1,10,12,28,12,2022,1,2022,3,58000
422,45,1,22,4,6,9,28,12,2022,1,2023,3,19000
986,70,2,98,4,10,11,28,12,2022,1,2020,2,69000
930,72,2,75,3,2,9,28,12,2022,2,2023,1,66960
784,44,1,75,3,2,5,28,12,2022,2,2023,3,34500
1185,81,2,13,1,3,12,28,12,2022,2,2019,3,96000
1048,42,1,37,5,13,15,28,12,2022,2,2014,2,44000
1098,82,2,97,5,9,10,28,12,2022,1,2013,2,90000
904,68,2,17,5,8,10,28,12,2022,1,2013,2,61500
1077,39,1,120,1,6,10,28,12,2022,2,2022,2,42000
1111,54,2,83,1,6,10,28,12,2022,2,2022,3,60000
850,70,2,83,3,8,14,28,12,2022,2,2024,3,59500
680,108,3,83,4,10,12,28,12,2022,2,2020,1,73440
991,112,3,0,3,3,9,28,12,2022,1,2018,3,111000
800,262,6,83,5,13,14,28,12,2022,2,2018,1,209600
1182,44,1,104,5,4,10,27,12,2022,1,2018,1,52000
1020,50,2,83,1,11,14,27,12,2022,3,2022,1,51300
716,153,3,113,1,13,14,27,12,2022,2,2022,1,109500
821,107,3,65,1,11,14,27,12,2022,2,2022,1,87863
1029,52,2,89,1,5,6,27,12,2022,3,2022,2,54000
915,94,3,83,1,3,12,27,12,2022,2,2023,1,86000
1393,42,2,83,3,8,10,27,12,2022,3,2020,3,58500
716,153,4,130,1,12,14,27,12,2022,2,2022,3,109500
1017,58,2,47,1,10,12,27,12,2022,2,2022,1,59000
948,58,2,6,5,5,10,27,12,2022,2,2022,3,55000
1481,108,4,83,5,4,9,27,12,2022,1,2022,3,160000
822,69,2,104,1,9,14,27,12,2022,2,2022,3,56750
1100,54,1,49,1,7,14,27,12,2022,2,2022,3,59422
1078,111,4,52,4,14,14,27,12,2022,1,2019,3,120000
561,66,2,92,3,1,2,27,12,2022,1,1995,3,37000
1050,60,3,98,1,4,5,27,12,2022,1,1989,3,63000
1149,47,2,75,1,2,12,27,12,2022,1,2021,3,54000
1080,50,1,98,3,5,9,27,12,2022,2,2020,3,54000
750,88,3,24,5,11,14,27,12,2022,2,2020,1,66000
1043,94,3,24,5,6,13,27,12,2022,2,2020,3,98000
1112,40,1,24,4,10,11,27,12,2022,1,2020,2,44500
903,36,1,87,5,5,11,27,12,2022,1,2020,3,32500
994,84,3,17,1,2,9,27,12,2022,1,2020,3,83000
936,47,2,51,5,5,5,27,12,2022,1,2020,2,44000
869,42,1,83,4,9,9,27,12,2022,1,2020,4,36500
995,39,1,54,4,1,5,27,12,2022,1,2020,4,38800
1111,45,1,83,4,5,5,27,12,2022,1,2020,3,50000
944,180,4,83,5,11,12,26,12,2022,2,2014,2,170000
800,262,5,83,5,12,13,26,12,2022,2,2014,1,209600
562,65,2,13,5,9,12,26,12,2022,2,2014,5,36500
1224,49,1,90,1,11,12,26,12,2022,2,2014,3,60000
952,63,2,83,5,4,6,26,12,2022,1,2014,4,60000
1087,103,3,97,1,8,10,26,12,2022,2,2014,3,112000
1200,50,1,7,1,11,12,26,12,2022,2,2014,3,60000
1204,49,1,7,1,10,12,26,12,2022,2,2020,3,59000
1050,51,2,52,3,13,15,26,12,2022,2,2020,3,54000
1194,62,3,44,3,6,9,26,12,2022,3,1980,4,74000
1200,50,1,49,1,11,12,26,12,2022,2,1980,3,60000
1242,66,2,83,3,9,12,26,12,2022,1,1980,3,82000
1214,35,1,83,1,1,5,26,12,2022,3,1980,4,42500
1213,54,2,69,1,6,9,26,12,2022,3,1980,2,66000
1088,80,2,83,5,5,9,26,12,2022,1,1980,3,87000
851,67,3,76,3,1,5,26,12,2022,1,1980,2,57000
773,88,3,83,5,11,14,26,12,2022,2,2021,2,68000
1000,39,1,7,1,6,12,26,12,2022,2,2022,1,39000
1408,103,3,52,1,3,12,26,12,2022,2,2019,3,145000
898,49,1,106,1,3,12,26,12,2022,2,2021,3,44000
754,67,2,83,1,8,16,26,12,2022,2,2022,1,50500
1140,50,2,83,1,7,8,26,12,2022,1,2022,3,57000
1300,47,1,75,1,5,16,26,12,2022,2,2022,1,61100
1128,47,2,36,1,1,5,26,12,2022,1,2022,3,53000
1032,94,3,29,5,6,13,26,12,2022,2,2020,3,97000
950,100,3,4,5,7,10,26,12,2022,1,2020,3,95000
1150,130,4,83,1,14,16,26,12,2022,2,2022,1,149500
1150,78,2,52,1,5,14,26,12,2022,2,2022,1,89700
929,84,3,83,1,8,10,26,12,2022,3,2021,3,78000
860,98,3,46,3,5,14,26,12,2022,2,2021,1,84280
769,54,2,83,1,2,10,26,12,2022,2,2023,1,41500
1032,62,2,49,1,9,10,26,12,2022,2,2020,3,64000
1000,42,1,90,1,5,10,26,12,2022,2,2022,1,42000
1058,94,3,103,5,6,13,26,12,2022,2,2020,1,99499
1271,49,1,95,1,11,12,26,12,2022,2,2020,1,62300
1301,123,3,43,3,12,12,26,12,2022,2,2019,3,160000
750,86,2,47,1,2,12,26,12,2022,2,2021,1,64500
538,65,2,111,5,9,12,26,12,2022,1,2021,1,35000
1266,32,1,13,3,4,5,26,12,2022,1,2021,2,40500
975,20,1,52,3,2,3,26,12,2022,1,2019,3,19500
972,36,1,5,5,5,10,26,12,2022,1,2019,3,35000
958,48,2,5,4,4,4,26,12,2022,1,2019,2,46000
705,41,2,74,3,5,9,26,12,2022,1,2019,2,28900
1111,72,4,83,1,4,9,26,12,2022,3,2019,3,80000
730,97,3,100,3,12,15,26,12,2022,2,2022,1,70992
850,53,1,100,5,2,12,26,12,2022,2,2021,1,45050
1151,43,2,83,1,2,4,26,12,2022,3,2021,1,49500
1053,47,2,4,1,2,4,26,12,2022,3,2021,1,49500
1635,93,3,86,5,3,6,26,12,2022,1,2020,3,152000
1261,47,1,12,1,10,16,26,12,2022,2,2022,1,59000
1025,40,2,8,3,1,3,26,12,2022,1,2022,1,41000
1025,40,2,4,3,1,3,26,12,2022,1,2022,1,41000
1537,41,1,63,1,3,12,26,12,2022,2,2019,1,63000
1164,55,2,83,1,2,13,26,12,2022,2,2021,1,64000
1100,35,1,89,1,3,4,26,12,2022,1,2021,1,38500
1013,123,3,52,1,5,10,26,12,2022,2,2010,3,125000
1137,43,2,83,1,2,4,26,12,2022,1,2010,4,48900
1183,52,2,26,1,2,9,26,12,2022,3,2010,4,61500
912,40,2,83,4,3,4,26,12,2022,1,2010,4,36500
750,78,2,4,1,9,14,26,12,2022,1,2022,1,58500
921,70,3,83,5,2,5,26,12,2022,1,1980,6,64500
1032,94,3,83,5,6,13,26,12,2022,2,2020,3,97000
1146,130,4,120,1,14,16,26,12,2022,2,2022,1,149000
1164,55,2,0,1,2,12,26,12,2022,2,2021,3,64000
1030,50,1,83,1,11,14,26,12,2022,1,2022,1,51809
1183,52,2,67,1,2,9,26,12,2022,1,2022,1,61500
1292,48,1,83,1,1,9,26,12,2022,2,2022,3,62000
1114,105,3,120,1,8,12,26,12,2022,2,2019,1,117000
1182,44,1,69,5,10,12,26,12,2022,1,2019,1,52000
1034,58,3,51,1,5,5,26,12,2022,3,2019,1,60000
1146,130,4,0,1,14,16,26,12,2022,2,2022,1,149000
1193,44,1,47,3,4,10,26,12,2022,2,2022,3,52500
919,63,2,22,1,7,12,26,12,2022,2,2022,1,58000
1193,44,1,67,5,4,10,26,12,2022,1,2022,1,52500
963,54,2,4,1,8,10,26,12,2022,2,2022,3,52000
895,86,3,67,5,9,11,26,12,2022,2,2022,6,77000
1026,58,3,24,1,5,5,26,12,2022,3,2022,2,59500
500,100,3,8,3,9,10,26,12,2022,1,2022,2,50000
702,47,1,83,5,12,12,26,12,2022,2,2022,1,33000
898,40,1,90,3,15,15,26,12,2022,2,2020,1,36000
1155,55,2,67,1,2,13,26,12,2022,2,2021,3,63500
1262,42,1,83,3,7,12,26,12,2022,2,2020,3,53000
1086,70,3,54,4,1,5,26,12,2022,3,2020,2,76000
1224,58,2,120,1,9,12,26,12,2022,2,2022,3,71000
733,58,2,4,1,12,14,26,12,2022,2,2024,3,42500
1324,170,4,75,3,3,10,26,12,2022,1,2024,3,225000
853,112,3,13,3,9,12,26,12,2022,2,2020,3,95500
733,154,4,65,1,11,14,26,12,2022,1,2020,3,112828
1317,52,2,29,5,8,9,26,12,2022,3,2020,2,68500
1162,117,3,75,5,2,9,26,12,2022,1,2020,2,136000
1164,55,2,83,1,2,12,26,12,2022,1,2020,2,64000
1109,55,1,76,1,5,12,26,12,2022,3,2020,3,61000
786,98,3,86,3,12,15,26,12,2022,2,2022,3,77000
1033,45,1,67,5,5,10,26,12,2022,2,2020,3,46500
1154,68,2,97,1,10,10,26,12,2022,1,2020,3,78500
786,90,3,54,1,11,12,26,12,2022,2,2021,3,70700
950,65,2,120,1,3,14,26,12,2022,3,2022,3,61778
864,66,2,15,1,12,13,26,12,2022,1,2022,3,57000
1293,30,1,0,1,2,3,26,12,2022,1,1959,2,38800
1286,42,1,108,3,7,12,26,12,2022,2,2020,3,54000
1242,66,2,113,3,9,12,26,12,2022,2,2018,3,82000
950,100,3,2,5,7,10,26,12,2022,1,2018,3,95000
809,89,3,37,5,9,10,26,12,2022,1,2018,3,72000
1100,60,2,106,1,7,7,26,12,2022,2,2018,3,66000
1271,48,2,98,1,8,9,26,12,2022,3,2018,2,61000
651,43,2,7,3,1,2,26,12,2022,1,1965,6,28000
1000,88,3,83,1,6,10,26,12,2022,1,1965,6,88000
905,58,3,76,1,4,4,26,12,2022,1,1965,6,52500
617,115,3,24,4,5,9,26,12,2022,2,1965,6,71000
1317,52,1,83,5,8,9,26,12,2022,1,1965,6,68500
910,50,2,24,5,10,11,26,12,2022,1,1965,6,45500
974,58,3,83,1,1,4,26,12,2022,3,1965,6,56500
861,97,4,16,1,11,12,26,12,2022,2,2022,1,83500
1207,43,1,115,1,3,12,26,12,2022,2,2021,3,51500
922,67,2,83,4,10,10,26,12,2022,1,2021,3,61800
850,45,1,54,1,7,14,26,12,2022,2,2022,5,38250
922,67,2,49,4,10,10,26,12,2022,1,2022,5,61800
1200,78,2,45,1,5,14,26,12,2022,2,2022,5,93600
914,59,3,60,5,4,4,26,12,2022,1,2022,5,53900
952,46,1,11,1,7,9,26,12,2022,1,2022,5,43800
1071,98,3,75,1,7,9,26,12,2022,2,2022,3,105000
1179,56,2,29,5,9,9,26,12,2022,2,2016,3,66000
1224,147,3,54,5,7,18,26,12,2022,2,2014,3,180000
1217,46,2,122,5,1,4,26,12,2022,1,2014,2,56000
1136,176,5,24,3,1,10,26,12,2022,2,2015,3,200000
1000,42,2,83,1,15,16,26,12,2022,3,1986,3,42000
963,54,2,64,1,8,10,26,12,2022,2,1986,2,52000
981,78,2,37,1,1,9,26,12,2022,2,1986,2,76500
1188,56,2,33,5,9,9,26,12,2022,2,1986,3,66500
1093,43,2,76,4,4,5,26,12,2022,3,1978,6,47000
812,101,3,83,4,6,10,26,12,2022,1,2017,2,82000
782,78,3,49,1,11,13,26,12,2022,1,2017,1,61000
1600,185,3,37,3,9,14,26,12,2022,1,2017,3,296000
1221,34,1,64,4,3,9,26,12,2022,2,2017,2,41500
1089,124,4,83,3,12,14,26,12,2022,1,2017,3,135000
948,58,3,67,1,4,5,26,12,2022,1,2017,3,55000
870,180,4,75,1,3,14,26,12,2022,2,2021,1,156600
841,42,1,83,5,13,14,26,12,2022,2,2021,1,35000
1132,34,3,71,4,8,9,26,12,2022,1,2021,1,38500
1412,51,2,83,3,8,12,26,12,2022,2,2017,1,72000
919,43,1,29,1,9,12,26,12,2022,1,2022,1,39500
809,89,3,45,3,9,10,26,12,2022,1,2022,1,72000
1083,84,3,68,1,8,9,26,12,2022,2,2020,3,91000
820,157,4,37,1,11,14,26,12,2022,2,2021,1,128700
1000,50,2,83,4,4,5,26,12,2022,1,2021,3,50000
945,61,2,71,1,6,14,26,12,2022,2,2021,1,58000
984,31,1,0,1,5,12,26,12,2022,1,2021,1,30500
956,90,2,65,5,11,12,26,12,2022,2,2019,6,86000
1088,97,3,34,1,7,12,26,12,2022,2,2019,2,105500
1081,80,3,37,4,2,9,26,12,2022,3,2019,2,86500
524,54,1,76,1,7,14,26,12,2022,2,2024,5,28500
1181,47,1,83,4,6,13,26,12,2022,2,2021,2,55500
1026,58,3,29,1,5,5,26,12,2022,3,2021,2,59500
1033,45,1,7,5,11,12,26,12,2022,2,2022,3,46500
1016,95,3,71,5,6,12,26,12,2022,1,2022,3,96500
622,115,3,83,4,5,9,26,12,2022,2,2021,1,71500
1145,38,1,97,1,3,12,26,12,2022,2,2021,4,43500
1169,130,4,95,1,5,16,26,12,2022,2,2022,1,152000
830,103,3,97,1,3,12,26,12,2022,2,2022,1,85500
1214,35,1,49,1,1,5,26,12,2022,3,2022,2,42500
1217,46,1,106,4,6,13,26,12,2022,2,2021,3,56000
1308,65,2,83,1,5,10,26,12,2022,2,2021,3,85000
1227,66,2,83,3,9,12,26,12,2022,2,2018,3,81000
848,79,3,29,5,5,5,26,12,2022,3,2018,3,67000
1242,66,2,36,3,9,12,26,12,2022,2,2018,2,82000
785,48,1,24,5,2,14,26,12,2022,2,2021,1,37680
940,100,3,2,5,10,10,26,12,2022,1,2017,3,94000
895,62,2,113,1,5,14,26,12,2022,2,2017,1,55500
1520,102,3,29,1,13,14,26,12,2022,2,2019,3,155000
508,63,2,30,1,10,10,26,12,2022,2,2024,5,32000
903,98,3,75,3,5,14,26,12,2022,2,2021,1,88500
933,67,2,83,4,3,10,26,12,2022,2,2021,2,62500
1267,58,3,36,1,2,4,26,12,2022,3,2021,3,73500
977,44,1,83,1,4,9,26,12,2022,2,2021,3,43000
1027,112,3,83,1,2,9,26,12,2022,1,2021,3,115000
1013,75,2,58,5,3,9,26,12,2022,2,2021,2,76000
1015,54,1,100,1,3,9,26,12,2022,2,2021,2,54800
1027,112,3,86,1,2,9,26,12,2022,1,2021,2,115000
1217,212,6,64,3,10,11,26,12,2022,2,2016,1,258000
500,52,1,83,1,9,14,25,12,2022,2,2022,7,26000
500,58,1,83,1,12,14,25,12,2022,2,2022,1,29000
554,68,2,45,3,4,5,25,12,2022,1,2017,2,37700
1569,72,2,4,3,7,12,25,12,2022,2,2020,2,113000
1138,123,3,83,1,8,12,25,12,2022,2,2015,2,140000
1595,185,4,52,3,9,10,25,12,2022,2,2015,3,295000
1724,85,3,83,1,10,12,25,12,2022,2,2022,3,146500
800,45,1,83,1,14,16,25,12,2022,2,2024,3,36000
959,90,3,98,5,11,12,25,12,2022,2,2019,3,86300
1269,52,2,61,1,2,9,25,12,2022,3,1990,3,66000
1226,53,1,16,1,7,14,25,12,2022,3,1990,1,65000
850,54,1,52,5,4,12,25,12,2022,2,2021,1,45500
1948,77,2,6,1,3,15,25,12,2022,2,2020,3,150000
1020,76,2,1,1,11,12,25,12,2022,2,2021,3,77928
532,47,1,52,5,9,9,25,12,2022,2,2020,1,25000
1164,73,3,52,1,10,11,25,12,2022,1,2020,3,85000
958,120,3,64,5,10,10,25,12,2022,1,2020,3,115000
1048,94,3,83,5,6,13,25,12,2022,1,2020,3,98500
1111,45,2,92,1,2,4,25,12,2022,3,1970,2,50000
1210,62,3,37,3,1,5,25,12,2022,1,1970,2,75000
1032,94,3,100,5,6,13,25,12,2022,2,1970,3,97000
1048,94,3,75,5,6,13,25,12,2022,2,1970,3,98500
1600,185,3,71,3,9,12,25,12,2022,1,1970,3,296000
764,75,2,64,1,8,9,25,12,2022,2,1970,1,57000
1214,35,1,11,4,7,9,25,12,2022,1,1970,3,42500
1800,35,1,126,4,8,9,25,12,2022,3,1975,3,63000
778,45,1,83,3,9,9,25,12,2022,3,1975,1,35000
1000,44,1,88,1,7,9,25,12,2022,1,1975,3,44000
991,53,1,83,4,8,13,24,12,2022,2,2021,1,52500
1140,50,1,87,3,5,9,24,12,2022,1,2016,3,57000
1438,32,1,5,1,3,9,24,12,2022,1,2022,3,46000
752,54,3,51,5,1,2,24,12,2022,1,2022,2,41000
750,109,3,24,1,3,14,24,12,2022,1,2022,1,81750
1000,107,3,113,5,6,10,24,12,2022,1,2022,3,107000
1138,130,3,5,1,3,9,24,12,2022,1,2022,2,148000
747,91,3,83,5,5,5,24,12,2022,1,1968,2,68000
1032,47,2,83,1,4,4,24,12,2022,3,1968,4,48500
1129,35,1,83,5,4,9,24,12,2022,1,1968,2,39500
1132,38,1,49,4,3,5,24,12,2022,3,1968,2,43000
1019,52,2,83,1,2,9,24,12,2022,3,1968,2,53000
1052,48,2,71,1,1,4,24,12,2022,3,1968,2,50500
1080,122,3,11,1,7,18,24,12,2022,2,2025,1,131760
1125,56,2,52,1,6,12,24,12,2022,2,2018,3,63000
1030,50,2,52,1,11,14,24,12,2022,3,2022,3,51800
758,64,2,115,5,12,14,24,12,2022,2,2021,1,48500
1041,79,2,10,1,2,10,24,12,2022,2,2022,1,82200
1207,46,1,49,4,6,13,24,12,2022,2,2021,3,55500
1141,46,1,83,1,4,13,24,12,2022,1,2021,3,52500
1028,71,2,107,5,3,10,24,12,2022,1,2021,3,73000
1042,71,2,39,5,4,10,24,12,2022,1,2021,3,74000
875,48,1,51,1,8,9,24,12,2022,3,2021,3,42000
972,72,2,83,1,8,13,24,12,2022,2,2019,2,70000
768,41,1,83,5,13,14,24,12,2022,2,2021,1,31500
756,78,2,30,1,10,14,24,12,2022,1,2022,1,59000
836,67,2,7,5,6,12,24,12,2022,2,2022,1,56000
944,41,2,96,5,3,5,24,12,2022,2,2022,3,38700
1129,35,1,83,5,4,9,24,12,2022,3,2022,3,39500
1300,47,1,42,1,5,16,24,12,2022,2,2022,1,61100
1114,105,3,29,1,8,12,24,12,2022,2,2019,1,117000
1216,95,3,7,5,9,10,24,12,2022,2,2019,3,115500
1008,64,3,130,1,2,4,24,12,2022,3,2019,3,64500
1132,72,2,92,1,10,11,24,12,2022,2,2017,3,81500
933,38,1,37,1,7,12,24,12,2022,2,2022,1,35000
928,69,3,63,4,1,6,24,12,2022,1,1992,2,64000
1069,58,1,83,1,4,5,24,12,2022,3,1992,2,62000
1009,58,2,83,1,1,4,24,12,2022,3,1992,2,58500
1022,45,2,45,4,4,4,24,12,2022,3,1973,4,46000
929,74,2,45,4,10,12,24,12,2022,2,1973,4,69000
1083,60,3,22,4,3,5,24,12,2022,3,1973,2,65000
924,40,2,88,4,3,4,24,12,2022,1,1968,6,36500
1115,130,3,83,1,3,9,24,12,2022,1,2010,3,145000
800,45,1,24,1,14,16,24,12,2022,2,2010,1,36000
956,90,3,45,5,11,12,24,12,2022,2,2019,1,86000
959,90,3,125,5,11,12,24,12,2022,2,2019,1,86300
734,48,1,87,5,12,12,24,12,2022,2,2019,1,35000
1009,106,3,71,5,6,8,24,12,2022,2,2020,3,107000
720,59,2,89,1,12,14,24,12,2022,2,2020,1,42293
1132,38,1,16,4,3,5,24,12,2022,3,2020,3,43000
959,90,3,52,5,11,12,24,12,2022,2,2020,2,86300
1000,50,2,52,4,4,5,24,12,2022,1,2020,2,50000
1042,36,1,7,5,4,9,24,12,2022,3,2020,6,37500
1181,47,1,39,4,6,13,24,12,2022,2,2021,3,55500
992,64,2,7,5,2,5,24,12,2022,1,2021,3,63500
1020,150,4,43,5,4,10,24,12,2022,2,2020,3,153000
1051,59,2,92,5,2,12,24,12,2022,1,2022,3,62000
1039,64,2,83,5,2,12,24,12,2022,1,2022,3,66500
1283,30,1,75,1,2,5,24,12,2022,1,2022,2,38500
689,37,1,83,5,10,10,24,12,2022,1,2022,2,25500
1283,30,1,45,1,2,5,24,12,2022,1,2022,2,38500
933,67,2,87,4,3,10,24,12,2022,1,2021,3,62500
1032,63,2,7,4,7,10,24,12,2022,1,2021,3,65000
1000,42,1,89,1,5,10,24,12,2022,2,2022,1,42000
944,45,1,107,1,7,9,24,12,2022,3,2021,3,42500
700,100,3,95,1,2,14,24,12,2022,1,2022,1,70007
959,90,3,78,5,11,12,24,12,2022,2,2019,1,86300
1014,37,1,11,5,4,9,24,12,2022,3,2019,4,37501
1283,30,1,111,1,2,5,24,12,2022,1,2019,4,38500
1002,63,3,7,5,2,5,24,12,2022,1,2019,6,63500
744,45,1,83,5,9,9,24,12,2022,3,2021,1,33500
591,47,1,74,5,7,10,24,12,2022,1,2022,1,27800
1208,36,1,39,4,4,9,24,12,2022,3,1986,2,43500
988,42,2,83,1,15,16,24,12,2022,3,1986,4,41500
1077,78,3,75,1,3,9,24,12,2022,3,1986,3,84000
1283,30,1,83,1,2,5,24,12,2022,1,1986,3,38500
1000,39,1,49,1,6,12,24,12,2022,2,2022,3,39000
1148,54,2,49,5,2,5,24,12,2022,3,1985,3,62000
719,96,3,13,5,7,9,24,12,2022,1,2023,1,69000
